,age,decile_score,priors_count,decile_score.1,v_decile_score,priors_count.1,two_year_recid,sex_Female,sex_Male,age_cat_25 - 45,age_cat_Greater than 45,age_cat_Less than 25,race_African-American,race_Caucasian,race_Other
299,34.0,4.0,5.0,4.0,2.0,5.0,1.0,0,1,1,0,0,1,0,0
300,30.0,1.0,2.0,1.0,2.0,2.0,0.0,0,1,1,0,0,1,0,0
301,39.0,3.0,6.0,3.0,1.0,6.0,1.0,0,1,1,0,0,1,0,0
302,24.0,3.0,0.0,3.0,5.0,0.0,0.0,0,1,0,0,1,0,0,1
303,33.0,3.0,1.0,3.0,2.0,1.0,1.0,0,1,1,0,0,0,1,0
304,58.0,3.0,2.0,3.0,1.0,2.0,0.0,0,1,0,1,0,0,1,0
305,21.0,6.0,0.0,6.0,7.0,0.0,0.0,1,0,0,0,1,1,0,0
306,21.0,5.0,1.0,5.0,7.0,1.0,0.0,0,1,0,0,1,1,0,0
307,23.0,8.0,4.0,8.0,5.0,4.0,1.0,0,1,0,0,1,1,0,0
308,62.0,1.0,0.0,1.0,1.0,0.0,0.0,0,1,0,1,0,0,1,0
309,27.0,8.0,4.0,8.0,10.0,4.0,1.0,0,1,1,0,0,1,0,0
310,37.0,3.0,5.0,3.0,1.0,5.0,0.0,0,1,1,0,0,0,1,0
311,43.0,2.0,2.0,2.0,1.0,2.0,1.0,0,1,1,0,0,0,0,1
312,32.0,1.0,5.0,1.0,1.0,5.0,0.0,1,0,1,0,0,1,0,0
313,23.0,3.0,0.0,3.0,5.0,0.0,0.0,0,1,0,0,1,0,0,1
314,27.0,1.0,0.0,1.0,2.0,0.0,0.0,0,1,1,0,0,1,0,0
315,44.0,1.0,0.0,1.0,1.0,0.0,1.0,0,1,1,0,0,0,1,0
316,28.0,3.0,3.0,3.0,3.0,3.0,1.0,0,1,1,0,0,0,1,0
317,42.0,2.0,0.0,2.0,1.0,0.0,0.0,1,0,1,0,0,0,1,0
318,24.0,10.0,9.0,10.0,10.0,9.0,1.0,0,1,0,0,1,0,0,1
319,27.0,2.0,0.0,2.0,3.0,0.0,0.0,0,1,1,0,0,1,0,0
320,20.0,10.0,0.0,10.0,9.0,0.0,1.0,0,1,0,0,1,1,0,0
321,51.0,1.0,0.0,1.0,1.0,0.0,0.0,1,0,0,1,0,0,1,0
322,56.0,1.0,0.0,1.0,1.0,0.0,0.0,0,1,0,1,0,0,1,0
323,29.0,9.0,7.0,9.0,6.0,7.0,0.0,0,1,1,0,0,1,0,0
324,20.0,9.0,0.0,9.0,8.0,0.0,1.0,0,1,0,0,1,1,0,0
325,53.0,1.0,6.0,1.0,1.0,6.0,0.0,0,1,0,1,0,0,1,0
326,27.0,5.0,8.0,5.0,3.0,8.0,0.0,0,1,1,0,0,0,1,0
327,24.0,9.0,2.0,9.0,9.0,2.0,1.0,0,1,0,0,1,1,0,0
328,53.0,6.0,36.0,6.0,9.0,36.0,1.0,0,1,0,1,0,0,1,0
329,28.0,3.0,2.0,3.0,4.0,2.0,1.0,0,1,1,0,0,0,1,0
330,45.0,1.0,1.0,1.0,1.0,1.0,0.0,0,1,0,1,0,1,0,0
331,21.0,5.0,3.0,5.0,6.0,3.0,0.0,0,1,0,0,1,0,0,1
332,36.0,7.0,0.0,7.0,5.0,0.0,0.0,1,0,1,0,0,1,0,0
333,25.0,4.0,2.0,4.0,4.0,2.0,1.0,1,0,1,0,0,0,1,0
334,23.0,3.0,1.0,3.0,4.0,1.0,0.0,1,0,0,0,1,0,0,1
335,28.0,5.0,1.0,5.0,3.0,1.0,0.0,0,1,1,0,0,0,1,0
336,21.0,8.0,0.0,8.0,7.0,0.0,1.0,1,0,0,0,1,1,0,0
337,36.0,3.0,0.0,3.0,3.0,0.0,0.0,0,1,1,0,0,0,1,0
338,24.0,3.0,0.0,3.0,4.0,0.0,0.0,0,1,0,0,1,1,0,0
339,28.0,6.0,3.0,6.0,4.0,3.0,1.0,0,1,1,0,0,1,0,0
340,30.0,2.0,1.0,2.0,2.0,1.0,1.0,0,1,1,0,0,0,0,1
341,29.0,1.0,0.0,1.0,2.0,0.0,0.0,0,1,1,0,0,1,0,0
342,30.0,6.0,0.0,6.0,2.0,0.0,0.0,1,0,1,0,0,0,1,0
343,51.0,1.0,1.0,1.0,1.0,1.0,0.0,0,1,0,1,0,0,0,1
344,33.0,1.0,3.0,1.0,1.0,3.0,0.0,0,1,1,0,0,0,0,1
345,25.0,6.0,2.0,6.0,5.0,2.0,0.0,1,0,1,0,0,1,0,0
346,32.0,9.0,12.0,9.0,7.0,12.0,1.0,0,1,1,0,0,1,0,0
347,23.0,6.0,1.0,6.0,5.0,1.0,0.0,0,1,0,0,1,1,0,0
348,47.0,3.0,3.0,3.0,2.0,3.0,0.0,0,1,0,1,0,1,0,0
349,32.0,3.0,1.0,3.0,3.0,1.0,1.0,1,0,1,0,0,0,0,1
350,37.0,1.0,0.0,1.0,1.0,0.0,0.0,0,1,1,0,0,0,1,0
351,19.0,10.0,2.0,10.0,9.0,2.0,1.0,0,1,0,0,1,1,0,0
352,27.0,8.0,0.0,8.0,6.0,0.0,0.0,0,1,1,0,0,0,0,1
353,39.0,1.0,0.0,1.0,1.0,0.0,0.0,0,1,1,0,0,0,0,1
354,21.0,6.0,0.0,6.0,8.0,0.0,0.0,1,0,0,0,1,0,1,0
355,69.0,1.0,0.0,1.0,1.0,0.0,0.0,0,1,0,1,0,0,1,0
356,21.0,6.0,2.0,6.0,6.0,2.0,0.0,0,1,0,0,1,0,1,0
357,26.0,10.0,6.0,10.0,10.0,6.0,1.0,0,1,1,0,0,1,0,0
358,22.0,4.0,0.0,4.0,5.0,0.0,0.0,0,1,0,0,1,0,1,0
359,23.0,5.0,0.0,5.0,5.0,0.0,1.0,1,0,0,0,1,1,0,0
360,49.0,5.0,3.0,5.0,4.0,3.0,0.0,0,1,0,1,0,1,0,0
361,29.0,4.0,2.0,4.0,3.0,2.0,0.0,0,1,1,0,0,1,0,0
362,60.0,1.0,0.0,1.0,1.0,0.0,0.0,1,0,0,1,0,0,1,0
363,26.0,10.0,0.0,10.0,10.0,0.0,0.0,1,0,1,0,0,1,0,0
364,23.0,10.0,3.0,10.0,10.0,3.0,1.0,0,1,0,0,1,1,0,0
365,34.0,5.0,2.0,5.0,2.0,2.0,1.0,0,1,1,0,0,0,0,1
366,20.0,4.0,1.0,4.0,7.0,1.0,0.0,1,0,0,0,1,0,0,1
367,36.0,3.0,1.0,3.0,2.0,1.0,0.0,0,1,1,0,0,0,0,1
368,30.0,4.0,0.0,4.0,3.0,0.0,0.0,0,1,1,0,0,0,1,0
369,21.0,3.0,1.0,3.0,6.0,1.0,0.0,0,1,0,0,1,1,0,0
370,22.0,6.0,2.0,6.0,5.0,2.0,1.0,0,1,0,0,1,0,1,0
371,57.0,8.0,18.0,8.0,7.0,18.0,0.0,0,1,0,1,0,1,0,0
372,21.0,9.0,4.0,9.0,6.0,4.0,1.0,0,1,0,0,1,1,0,0
373,21.0,5.0,0.0,5.0,6.0,0.0,1.0,0,1,0,0,1,1,0,0
374,34.0,1.0,1.0,1.0,1.0,1.0,0.0,0,1,1,0,0,0,1,0
375,50.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,0,1,0,0,1,0
376,40.0,7.0,0.0,7.0,9.0,0.0,1.0,0,1,1,0,0,0,1,0
377,25.0,8.0,7.0,8.0,7.0,7.0,1.0,0,1,1,0,0,1,0,0
378,53.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0,0,1,0,0,1,0
379,24.0,4.0,0.0,4.0,4.0,0.0,0.0,1,0,0,0,1,1,0,0
380,42.0,1.0,1.0,1.0,1.0,1.0,0.0,0,1,1,0,0,1,0,0
381,28.0,3.0,1.0,3.0,3.0,1.0,0.0,0,1,1,0,0,1,0,0
382,24.0,4.0,1.0,4.0,4.0,1.0,0.0,0,1,0,0,1,0,1,0
383,26.0,8.0,6.0,8.0,3.0,6.0,1.0,0,1,1,0,0,1,0,0
384,22.0,9.0,4.0,9.0,9.0,4.0,1.0,0,1,0,0,1,1,0,0
385,21.0,7.0,3.0,7.0,8.0,3.0,0.0,0,1,0,0,1,0,1,0
386,37.0,9.0,23.0,9.0,4.0,23.0,1.0,0,1,1,0,0,1,0,0
387,35.0,5.0,2.0,5.0,5.0,2.0,0.0,0,1,1,0,0,1,0,0
388,53.0,1.0,2.0,1.0,1.0,2.0,0.0,0,1,0,1,0,1,0,0
389,60.0,1.0,1.0,1.0,1.0,1.0,0.0,0,1,0,1,0,1,0,0
390,29.0,4.0,7.0,4.0,3.0,7.0,0.0,0,1,1,0,0,1,0,0
391,48.0,8.0,23.0,8.0,5.0,23.0,1.0,0,1,0,1,0,0,1,0
392,52.0,1.0,0.0,1.0,1.0,0.0,0.0,1,0,0,1,0,0,1,0
393,27.0,8.0,12.0,8.0,5.0,12.0,1.0,0,1,1,0,0,1,0,0
394,28.0,9.0,5.0,9.0,6.0,5.0,0.0,0,1,1,0,0,1,0,0
395,33.0,3.0,3.0,3.0,1.0,3.0,0.0,0,1,1,0,0,0,1,0
396,28.0,2.0,0.0,2.0,2.0,0.0,0.0,1,0,1,0,0,0,0,1
397,47.0,10.0,5.0,10.0,6.0,5.0,1.0,0,1,0,1,0,0,1,0
398,36.0,7.0,14.0,7.0,3.0,14.0,1.0,0,1,1,0,0,1,0,0
399,29.0,5.0,2.0,5.0,5.0,2.0,0.0,0,1,1,0,0,1,0,0
400,22.0,9.0,0.0,9.0,7.0,0.0,1.0,0,1,0,0,1,1,0,0
401,26.0,7.0,6.0,7.0,7.0,6.0,0.0,0,1,1,0,0,1,0,0
402,25.0,2.0,0.0,2.0,3.0,0.0,0.0,0,1,1,0,0,0,1,0
403,68.0,1.0,2.0,1.0,1.0,2.0,0.0,0,1,0,1,0,0,1,0
404,56.0,3.0,5.0,3.0,3.0,5.0,0.0,0,1,0,1,0,1,0,0
405,27.0,8.0,9.0,8.0,8.0,9.0,1.0,0,1,1,0,0,1,0,0
406,52.0,1.0,4.0,1.0,1.0,4.0,1.0,0,1,0,1,0,0,1,0
407,32.0,2.0,3.0,2.0,2.0,3.0,0.0,0,1,1,0,0,1,0,0
408,60.0,1.0,4.0,1.0,1.0,4.0,0.0,0,1,0,1,0,0,0,1
409,23.0,3.0,1.0,3.0,4.0,1.0,0.0,0,1,0,0,1,0,0,1
410,39.0,6.0,0.0,6.0,2.0,0.0,0.0,1,0,1,0,0,0,1,0
411,56.0,1.0,0.0,1.0,1.0,0.0,0.0,0,1,0,1,0,0,1,0
412,22.0,7.0,0.0,7.0,8.0,0.0,0.0,1,0,0,0,1,1,0,0
413,27.0,2.0,1.0,2.0,2.0,1.0,1.0,1,0,1,0,0,1,0,0
414,53.0,6.0,11.0,6.0,3.0,11.0,0.0,0,1,0,1,0,1,0,0
415,25.0,2.0,0.0,2.0,3.0,0.0,1.0,0,1,1,0,0,0,1,0
416,21.0,3.0,0.0,3.0,6.0,0.0,0.0,0,1,0,0,1,0,0,1
417,22.0,3.0,0.0,3.0,5.0,0.0,0.0,0,1,0,0,1,0,1,0
418,58.0,1.0,2.0,1.0,1.0,2.0,0.0,1,0,0,1,0,0,1,0
419,31.0,3.0,7.0,3.0,2.0,7.0,1.0,0,1,1,0,0,1,0,0
420,22.0,5.0,1.0,5.0,5.0,1.0,1.0,0,1,0,0,1,0,1,0
421,28.0,6.0,8.0,6.0,6.0,8.0,1.0,0,1,1,0,0,1,0,0
422,42.0,1.0,1.0,1.0,1.0,1.0,0.0,0,1,1,0,0,0,0,1
423,20.0,7.0,0.0,7.0,8.0,0.0,1.0,0,1,0,0,1,1,0,0
424,29.0,6.0,0.0,6.0,4.0,0.0,1.0,0,1,1,0,0,0,1,0
425,29.0,10.0,8.0,10.0,9.0,8.0,0.0,0,1,1,0,0,1,0,0
426,58.0,7.0,21.0,7.0,4.0,21.0,1.0,0,1,0,1,0,1,0,0
427,22.0,7.0,3.0,7.0,6.0,3.0,0.0,0,1,0,0,1,1,0,0
428,48.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1,0,1,0,0,0,1
429,37.0,4.0,0.0,4.0,3.0,0.0,0.0,0,1,1,0,0,0,1,0
430,57.0,5.0,1.0,5.0,6.0,1.0,1.0,0,1,0,1,0,1,0,0
431,27.0,1.0,3.0,1.0,1.0,3.0,0.0,0,1,1,0,0,0,1,0
432,26.0,4.0,3.0,4.0,3.0,3.0,0.0,0,1,1,0,0,1,0,0
433,24.0,8.0,3.0,8.0,5.0,3.0,1.0,0,1,0,0,1,0,1,0
434,33.0,1.0,0.0,1.0,2.0,0.0,0.0,0,1,1,0,0,0,1,0
435,29.0,6.0,2.0,6.0,3.0,2.0,0.0,0,1,1,0,0,1,0,0
436,24.0,10.0,3.0,10.0,9.0,3.0,1.0,1,0,0,0,1,1,0,0
437,19.0,10.0,1.0,10.0,8.0,1.0,1.0,0,1,0,0,1,0,1,0
438,36.0,1.0,2.0,1.0,1.0,2.0,0.0,0,1,1,0,0,0,1,0
439,24.0,5.0,0.0,5.0,5.0,0.0,0.0,1,0,0,0,1,0,1,0
440,34.0,1.0,0.0,1.0,1.0,0.0,0.0,0,1,1,0,0,0,1,0
441,25.0,5.0,2.0,5.0,3.0,2.0,1.0,0,1,1,0,0,0,0,1
442,20.0,10.0,1.0,10.0,8.0,1.0,1.0,0,1,0,0,1,1,0,0
443,28.0,5.0,2.0,5.0,3.0,2.0,1.0,0,1,1,0,0,0,0,1
444,24.0,2.0,1.0,2.0,4.0,1.0,1.0,0,1,0,0,1,1,0,0
445,61.0,1.0,4.0,1.0,1.0,4.0,0.0,0,1,0,1,0,0,1,0
446,50.0,2.0,3.0,2.0,1.0,3.0,0.0,1,0,0,1,0,1,0,0
447,30.0,1.0,1.0,1.0,2.0,1.0,0.0,0,1,1,0,0,1,0,0
448,38.0,3.0,5.0,3.0,2.0,5.0,0.0,0,1,1,0,0,1,0,0
449,24.0,1.0,0.0,1.0,2.0,0.0,0.0,0,1,0,0,1,0,1,0
450,45.0,2.0,16.0,2.0,1.0,16.0,0.0,0,1,0,1,0,1,0,0
451,46.0,10.0,2.0,10.0,8.0,2.0,1.0,1,0,0,1,0,1,0,0
452,41.0,1.0,0.0,1.0,1.0,0.0,1.0,0,1,1,0,0,0,1,0
453,20.0,8.0,0.0,8.0,6.0,0.0,1.0,0,1,0,0,1,0,0,1
454,27.0,8.0,13.0,8.0,9.0,13.0,1.0,0,1,1,0,0,1,0,0
455,51.0,8.0,16.0,8.0,1.0,16.0,0.0,1,0,0,1,0,1,0,0
456,26.0,6.0,1.0,6.0,3.0,1.0,1.0,0,1,1,0,0,1,0,0
457,29.0,5.0,3.0,5.0,3.0,3.0,1.0,0,1,1,0,0,1,0,0
458,52.0,5.0,6.0,5.0,3.0,6.0,1.0,0,1,0,1,0,0,1,0
459,28.0,4.0,1.0,4.0,3.0,1.0,1.0,0,1,1,0,0,0,1,0
460,34.0,7.0,4.0,7.0,3.0,4.0,1.0,1,0,1,0,0,0,0,1
461,55.0,3.0,5.0,3.0,1.0,5.0,1.0,0,1,0,1,0,1,0,0
462,26.0,9.0,10.0,9.0,6.0,10.0,1.0,0,1,1,0,0,1,0,0
463,28.0,10.0,5.0,10.0,10.0,5.0,0.0,0,1,1,0,0,1,0,0
464,63.0,1.0,2.0,1.0,1.0,2.0,0.0,0,1,0,1,0,0,1,0
465,42.0,1.0,0.0,1.0,1.0,0.0,0.0,0,1,1,0,0,1,0,0
466,23.0,6.0,6.0,6.0,6.0,6.0,0.0,0,1,0,0,1,1,0,0
467,54.0,9.0,28.0,9.0,5.0,28.0,1.0,0,1,0,1,0,1,0,0
468,35.0,7.0,8.0,7.0,4.0,8.0,1.0,0,1,1,0,0,1,0,0
469,24.0,9.0,6.0,9.0,9.0,6.0,1.0,1,0,0,0,1,1,0,0
470,54.0,1.0,2.0,1.0,1.0,2.0,0.0,0,1,0,1,0,1,0,0
471,58.0,6.0,12.0,6.0,3.0,12.0,1.0,0,1,0,1,0,1,0,0
472,23.0,5.0,1.0,5.0,5.0,1.0,1.0,0,1,0,0,1,0,1,0
473,35.0,2.0,1.0,2.0,2.0,1.0,0.0,0,1,1,0,0,1,0,0
474,20.0,10.0,1.0,10.0,10.0,1.0,1.0,0,1,0,0,1,1,0,0
475,51.0,1.0,0.0,1.0,1.0,0.0,0.0,0,1,0,1,0,0,1,0
476,24.0,10.0,0.0,10.0,7.0,0.0,0.0,0,1,0,0,1,0,0,1
477,37.0,2.0,3.0,2.0,1.0,3.0,0.0,0,1,1,0,0,0,1,0
478,47.0,1.0,3.0,1.0,1.0,3.0,0.0,0,1,0,1,0,0,1,0
479,34.0,6.0,4.0,6.0,2.0,4.0,1.0,0,1,1,0,0,0,1,0
480,56.0,1.0,0.0,1.0,1.0,0.0,0.0,0,1,0,1,0,0,1,0
481,34.0,1.0,4.0,1.0,1.0,4.0,1.0,0,1,1,0,0,0,0,1
482,59.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1,0,1,0,0,1,0
483,35.0,6.0,0.0,6.0,4.0,0.0,0.0,0,1,1,0,0,0,0,1
484,58.0,1.0,1.0,1.0,1.0,1.0,0.0,0,1,0,1,0,0,0,1
485,29.0,4.0,2.0,4.0,2.0,2.0,0.0,0,1,1,0,0,0,0,1
486,24.0,9.0,6.0,9.0,4.0,6.0,1.0,1,0,0,0,1,0,1,0
487,21.0,9.0,2.0,9.0,9.0,2.0,1.0,0,1,0,0,1,0,1,0
488,26.0,9.0,2.0,9.0,6.0,2.0,0.0,0,1,1,0,0,1,0,0
489,50.0,7.0,5.0,7.0,5.0,5.0,1.0,0,1,0,1,0,0,0,1
490,26.0,2.0,1.0,2.0,3.0,1.0,0.0,0,1,1,0,0,1,0,0
491,30.0,2.0,0.0,2.0,2.0,0.0,0.0,1,0,1,0,0,0,1,0
492,29.0,9.0,6.0,9.0,8.0,6.0,1.0,0,1,1,0,0,0,1,0
493,29.0,4.0,0.0,4.0,4.0,0.0,1.0,0,1,1,0,0,0,1,0
494,54.0,1.0,0.0,1.0,1.0,0.0,0.0,0,1,0,1,0,1,0,0
495,29.0,4.0,4.0,4.0,4.0,4.0,1.0,0,1,1,0,0,1,0,0
496,59.0,1.0,0.0,1.0,1.0,0.0,0.0,1,0,0,1,0,0,1,0
497,38.0,5.0,0.0,5.0,1.0,0.0,0.0,0,1,1,0,0,1,0,0
498,22.0,5.0,2.0,5.0,4.0,2.0,1.0,1,0,0,0,1,0,0,1
499,29.0,7.0,4.0,7.0,6.0,4.0,1.0,0,1,1,0,0,1,0,0
500,27.0,3.0,1.0,3.0,3.0,1.0,1.0,0,1,1,0,0,0,1,0
501,26.0,5.0,7.0,5.0,5.0,7.0,1.0,0,1,1,0,0,0,0,1
502,52.0,3.0,20.0,3.0,1.0,20.0,0.0,0,1,0,1,0,0,0,1
503,66.0,6.0,33.0,6.0,2.0,33.0,1.0,0,1,0,1,0,1,0,0
504,27.0,5.0,2.0,5.0,4.0,2.0,0.0,0,1,1,0,0,0,1,0
505,51.0,1.0,1.0,1.0,1.0,1.0,0.0,0,1,0,1,0,0,1,0
506,35.0,2.0,1.0,2.0,3.0,1.0,0.0,0,1,1,0,0,0,1,0
507,26.0,7.0,1.0,7.0,4.0,1.0,0.0,0,1,1,0,0,1,0,0
508,52.0,3.0,4.0,3.0,2.0,4.0,0.0,0,1,0,1,0,0,1,0
509,35.0,2.0,12.0,2.0,1.0,12.0,0.0,1,0,1,0,0,1,0,0
510,48.0,5.0,12.0,5.0,4.0,12.0,0.0,0,1,0,1,0,0,0,1
511,26.0,2.0,0.0,2.0,2.0,0.0,0.0,1,0,1,0,0,1,0,0
512,48.0,1.0,0.0,1.0,1.0,0.0,0.0,1,0,0,1,0,0,1,0
513,30.0,4.0,7.0,4.0,5.0,7.0,0.0,0,1,1,0,0,0,0,1
514,28.0,1.0,2.0,1.0,2.0,2.0,0.0,0,1,1,0,0,0,0,1
515,33.0,3.0,2.0,3.0,3.0,2.0,0.0,0,1,1,0,0,1,0,0
516,34.0,4.0,6.0,4.0,2.0,6.0,0.0,1,0,1,0,0,1,0,0
517,25.0,1.0,0.0,1.0,2.0,0.0,0.0,0,1,1,0,0,0,0,1
518,59.0,7.0,10.0,7.0,4.0,10.0,1.0,0,1,0,1,0,1,0,0
519,29.0,5.0,5.0,5.0,3.0,5.0,1.0,0,1,1,0,0,1,0,0
520,24.0,2.0,0.0,2.0,3.0,0.0,0.0,0,1,0,0,1,0,1,0
521,48.0,7.0,1.0,7.0,4.0,1.0,1.0,0,1,0,1,0,0,1,0
522,55.0,8.0,0.0,8.0,4.0,0.0,1.0,0,1,0,1,0,1,0,0
523,52.0,5.0,4.0,5.0,3.0,4.0,0.0,0,1,0,1,0,1,0,0
524,20.0,4.0,0.0,4.0,6.0,0.0,1.0,0,1,0,0,1,1,0,0
525,25.0,4.0,4.0,4.0,3.0,4.0,1.0,0,1,1,0,0,0,1,0
526,24.0,2.0,0.0,2.0,3.0,0.0,0.0,0,1,0,0,1,0,1,0
527,23.0,9.0,0.0,9.0,6.0,0.0,0.0,0,1,0,0,1,0,1,0
528,27.0,4.0,6.0,4.0,3.0,6.0,0.0,0,1,1,0,0,0,1,0
529,25.0,3.0,1.0,3.0,3.0,1.0,1.0,0,1,1,0,0,1,0,0
530,31.0,2.0,0.0,2.0,1.0,0.0,0.0,0,1,1,0,0,1,0,0
531,25.0,4.0,6.0,4.0,5.0,6.0,1.0,0,1,1,0,0,1,0,0
532,32.0,1.0,1.0,1.0,2.0,1.0,1.0,0,1,1,0,0,0,1,0
533,21.0,3.0,0.0,3.0,5.0,0.0,1.0,0,1,0,0,1,0,1,0
534,37.0,1.0,1.0,1.0,1.0,1.0,0.0,0,1,1,0,0,0,0,1
535,25.0,3.0,0.0,3.0,4.0,0.0,0.0,0,1,1,0,0,0,1,0
536,32.0,10.0,20.0,10.0,7.0,20.0,0.0,0,1,1,0,0,0,0,1
537,35.0,7.0,0.0,7.0,2.0,0.0,0.0,0,1,1,0,0,1,0,0
538,42.0,7.0,14.0,7.0,6.0,14.0,1.0,0,1,1,0,0,1,0,0
539,24.0,10.0,9.0,10.0,8.0,9.0,1.0,0,1,0,0,1,0,1,0
540,22.0,10.0,6.0,10.0,10.0,6.0,1.0,0,1,0,0,1,0,1,0
541,21.0,6.0,0.0,6.0,9.0,0.0,1.0,0,1,0,0,1,0,0,1
542,47.0,1.0,1.0,1.0,1.0,1.0,0.0,0,1,0,1,0,0,1,0
543,27.0,9.0,5.0,9.0,7.0,5.0,1.0,0,1,1,0,0,1,0,0
544,43.0,1.0,2.0,1.0,1.0,2.0,1.0,0,1,1,0,0,0,0,1
545,46.0,6.0,2.0,6.0,1.0,2.0,1.0,0,1,0,1,0,0,1,0
546,44.0,3.0,1.0,3.0,1.0,1.0,0.0,0,1,1,0,0,1,0,0
547,27.0,5.0,0.0,5.0,5.0,0.0,0.0,0,1,1,0,0,1,0,0
548,23.0,2.0,2.0,2.0,3.0,2.0,0.0,0,1,0,0,1,0,1,0
549,50.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0,0,1,0,0,0,1
550,42.0,5.0,8.0,5.0,2.0,8.0,0.0,0,1,1,0,0,1,0,0
551,58.0,6.0,6.0,6.0,3.0,6.0,0.0,0,1,0,1,0,1,0,0
552,26.0,6.0,3.0,6.0,4.0,3.0,0.0,0,1,1,0,0,1,0,0
553,48.0,1.0,0.0,1.0,1.0,0.0,0.0,1,0,0,1,0,0,0,1
554,39.0,3.0,3.0,3.0,2.0,3.0,1.0,0,1,1,0,0,1,0,0
555,21.0,5.0,3.0,5.0,6.0,3.0,1.0,0,1,0,0,1,1,0,0
556,63.0,1.0,1.0,1.0,1.0,1.0,0.0,0,1,0,1,0,0,1,0
557,22.0,7.0,3.0,7.0,7.0,3.0,1.0,0,1,0,0,1,1,0,0
558,50.0,3.0,3.0,3.0,2.0,3.0,0.0,0,1,0,1,0,1,0,0
559,38.0,1.0,0.0,1.0,1.0,0.0,0.0,0,1,1,0,0,1,0,0
560,41.0,6.0,1.0,6.0,4.0,1.0,0.0,0,1,1,0,0,0,1,0
561,28.0,8.0,16.0,8.0,9.0,16.0,1.0,0,1,1,0,0,1,0,0
562,30.0,3.0,0.0,3.0,3.0,0.0,0.0,1,0,1,0,0,1,0,0
563,23.0,5.0,1.0,5.0,7.0,1.0,0.0,0,1,0,0,1,1,0,0
564,25.0,4.0,2.0,4.0,3.0,2.0,1.0,0,1,1,0,0,0,1,0
565,40.0,4.0,5.0,4.0,1.0,5.0,0.0,0,1,1,0,0,0,1,0
566,24.0,8.0,8.0,8.0,4.0,8.0,0.0,0,1,0,0,1,0,0,1
567,27.0,4.0,5.0,4.0,9.0,5.0,1.0,0,1,1,0,0,1,0,0
568,44.0,3.0,11.0,3.0,6.0,11.0,0.0,0,1,1,0,0,0,1,0
569,35.0,2.0,6.0,2.0,1.0,6.0,1.0,1,0,1,0,0,1,0,0
570,42.0,1.0,0.0,1.0,1.0,0.0,0.0,0,1,1,0,0,0,1,0
571,38.0,7.0,15.0,7.0,5.0,15.0,0.0,0,1,1,0,0,1,0,0
572,26.0,6.0,4.0,6.0,6.0,4.0,0.0,0,1,1,0,0,0,0,1
573,25.0,3.0,0.0,3.0,3.0,0.0,0.0,1,0,1,0,0,1,0,0
574,24.0,4.0,1.0,4.0,6.0,1.0,0.0,0,1,0,0,1,0,1,0
575,64.0,1.0,1.0,1.0,1.0,1.0,0.0,0,1,0,1,0,0,0,1
576,49.0,1.0,2.0,1.0,1.0,2.0,1.0,1,0,0,1,0,0,1,0
577,50.0,1.0,5.0,1.0,1.0,5.0,1.0,0,1,0,1,0,0,1,0
578,28.0,6.0,8.0,6.0,8.0,8.0,1.0,0,1,1,0,0,0,1,0
579,66.0,1.0,0.0,1.0,1.0,0.0,1.0,0,1,0,1,0,0,1,0
580,46.0,1.0,0.0,1.0,1.0,0.0,0.0,1,0,0,1,0,0,1,0
581,30.0,6.0,5.0,6.0,6.0,5.0,1.0,0,1,1,0,0,1,0,0
582,22.0,3.0,0.0,3.0,4.0,0.0,0.0,1,0,0,0,1,0,1,0
583,23.0,4.0,1.0,4.0,6.0,1.0,0.0,0,1,0,0,1,0,1,0
584,30.0,6.0,0.0,6.0,5.0,0.0,1.0,0,1,1,0,0,0,0,1
585,24.0,10.0,10.0,10.0,5.0,10.0,1.0,0,1,0,0,1,1,0,0
586,31.0,1.0,0.0,1.0,2.0,0.0,0.0,0,1,1,0,0,0,0,1
587,31.0,2.0,1.0,2.0,2.0,1.0,0.0,0,1,1,0,0,0,0,1
588,21.0,7.0,4.0,7.0,8.0,4.0,1.0,0,1,0,0,1,1,0,0
589,28.0,8.0,4.0,8.0,7.0,4.0,0.0,0,1,1,0,0,1,0,0
590,25.0,3.0,0.0,3.0,4.0,0.0,0.0,0,1,1,0,0,1,0,0
591,21.0,7.0,0.0,7.0,5.0,0.0,0.0,1,0,0,0,1,0,1,0
592,27.0,2.0,0.0,2.0,3.0,0.0,0.0,0,1,1,0,0,1,0,0
593,20.0,2.0,0.0,2.0,5.0,0.0,1.0,0,1,0,0,1,0,0,1
594,32.0,1.0,1.0,1.0,1.0,1.0,0.0,0,1,1,0,0,0,0,1
595,24.0,5.0,0.0,5.0,5.0,0.0,0.0,1,0,0,0,1,0,1,0
596,20.0,3.0,1.0,3.0,6.0,1.0,0.0,0,1,0,0,1,1,0,0
597,31.0,8.0,3.0,8.0,3.0,3.0,1.0,0,1,1,0,0,1,0,0
598,27.0,7.0,3.0,7.0,8.0,3.0,1.0,0,1,1,0,0,1,0,0
599,59.0,5.0,17.0,5.0,2.0,17.0,1.0,0,1,0,1,0,1,0,0
600,40.0,2.0,0.0,2.0,1.0,0.0,0.0,0,1,1,0,0,1,0,0
